search_title,job_title,required_skills
Security+Developer,Android Developer (Security),Android Security
Security+Developer,Senior Software Developer / Java / Spring Security,"Java, Security, Oracle, Middleware, Architecture, Apache, Development"
Security+Developer,Security Software Engineer,"Cryptography, C/C++, Data Structures - Cryptography, C/C++, Data Structures"
Security+Developer,Sr. Full Stack Java Developer - Security Clearance,"Java, Spring, Spring Boot, Hibernate, Angular, REACT, Jenkins - Java, Spring, Spring Boot, Hibernate, Angular, REACT, Jenkins"
Security+Developer,Sr Java Developers (US Cit to pass Security clearance),"Java, Spring, Web Services"
Security+Developer,Mid level Ruby / Javascript Developer (US Cit to pass Federal Security Clearance),"Ruby, Javascript, react.js, HTML, CSS, SASS, Git Subversion, Jenkins"
Security+Developer,Cloud Solution Developer (US Cit or Permanent Resident to pass Federal security clearance),"Java, Python, AWS, Azure, Google Cloud"
Security+Developer,Front End UI Developer (US Cit to pass Federal Security Clearance),"Angular, Typescript, HTML5, CSS3, Javascript, Node.js"
Security+Developer,Senior Information Security Engineer - 100% Remote,"Security, Engineer, Management, Access, Application, Developer, TCP, IP, Python"
Security+Developer,Security Engineer,"Security, Engineer, Environmental, IT, SDLC, CISSP, Web, Architect, Developer, System"
Security+Developer,Security Analyst or Advisor,"Security, Analyst, Risk Management, Project, Systems, IT, CISSP, Excel, Access, PowerPoint"
Security+Developer,Full Stack Security Engineer,"Security, Java, IBM, WebSphere, Oracle, ISO, Web, Application, Test, Unix, Linux, Windows, Computer"
Security+Developer,Security Control Assessor,"IT, Consultant, Oracle, MySQL, Windows, Security, Risk Management, Project, GPS, Systems, CISSP, Consulting, Recruiter"
Security+Developer,RMF Security Engineer Lead Top Secret,"IT, Security, Engineers, Systems, Risk Management, Consulting, Recruiter"
Security+Developer,"Cloud Security Expert - Bilingiual - need based in montreal, QC","KEYWORDS: Cloud, AWS, Dev, DevOPS, Cyber, Phython, Teraforms, Amazon Web Services, Ansible, Architecture, Automation, Banking, Best practices, CIS, COM, Cloud, Cloud security, Communication skills, Compliance, Consulting, Continuous integration, Cyber security, English, Facilitation, French, Git, Agile, Golang, ACT, IT security, Identity management, Implementation, Jenkins, Leadership, NIST, Onboarding, Operations, PCI, PaaS, IaaS, Policies, QA, Scrum, Scripting, Security, Security controls, Self motivated, Software development, Software development methodology, Strategy, Terraform"
Security+Developer,Information Security Specialist,"IT, Consultant, Systems, Security, System, Consulting, Recruiter"
Security+Developer,Horizon Scanning and Technology Scouting Cyber Security,"IT, Systems, Security, Consulting, Microsoft Project, Excel, Recruiter"
Security+Developer,Cyber Security Consultant,"IT, Consultant, Systems, Security, Consulting, Recruiter"
Security+Developer,Lead Security Control Assessor (CISSP),"IT, Consultant, Security, Systems, Consulting, Recruiter"
Security+Developer,Staff VP Technology (Cyber Security Threat Management),"Security, IT"
Security+Developer,Cyber Security Policy Specialist,"IT, Consultant, Systems, Security, Consulting, Recruiter"
Security+Developer,Sr Manager-Information Security Architecture & Delivery,"Manager, Security, Architecture, IT, PLC, Engineering, Project, Management, Outlook, Excel, PowerPoint, Access, Computer, Systems, SDLC, QA, Application"
Security+Developer,Cloud Security and Security Platforms Manager (Remote),"Security, Manager, IT, Engineering, Development, Architecture, Outlook, Excel, PowerPoint, Systems, CISSP, SDLC, QA"
Security+Developer,Info Security Sr Advisor,"Security, Engineers, IT, Systems, CISSP, Manager, Network, CCNA, Analyst, Engineer, MCSE"
Security+Developer,Senior Business Information Security Advisor,"Automotive, Security, Director, Engineering, Architecture, Computer, Systems, IT, Management, CISSP"
Security+Developer,Cyber Fusion Cloud Security Engineer,"Security, Engineer, IT, Engineering, TCP, IP, HTTP, Bash, Python, Windows, Linux, Systems, Recruiter"
Security+Developer,"Manager, Google Cloud Platform Cloud Security Engineering","Manager, Security, Engineering, Architecture, Architect, IT, Applications, Access, Management, Systems, Engineer, Computer, CISSP, Recruiter"
Security+Developer,Physical Security Build Specialist,"AutoCAD, Communication skills, Compliance, Customer service, Documentation, CCTV, CAD, Security, Security management, People skills, Architectural design, Electrical, Fire Alarm"
Security+Developer,US Cyber Security Technology Engineering Senior Analyst,"Security, Engineering, Analyst, Management, Applications, SSL, Web, Access, Encryption, Database, Software, IT, Project, Architecture, Computer, Lifecycle, Network, Cisco, CISSP, TCP, IP, SMTP, VPN, Systems, Windows, Recruiter"
Security+Developer,Tier 1 Federal Security Operations Center Analyst,"Security, Analyst, Management, Applications, Project, Access, Architecture, CCNA, C, MCSE, Recruiter"
Security+Developer,Business Information Security Manager - Audit & Assuran,"Security, Manager, Applications, Management, Project, Access, Architecture, CISSP, ISO, Recruiter"
Security+Developer,"Info Security Sr Advisor, Sec Analyst Sr","Security, Data Architecture, Data Analysis, Metrics, IT, Analytical, Excel, Access, Application, CISSP, Systems, Architecture, Engineering, Analyst, Disaster Recovery, Cryptography, Risk Management, Environmental, Telecommunications, Network"
Security+Developer,Staff Lead Systems Engineer Endpoint Cloud Containers Security,"Adaptability, Cloud security, Cloud, Palo Alto, Python, Real-time, Security engineering, Systems engineering, Software development, Security"
Security+Developer,Cyber Information Systems Security Manager 2,"Systems, Security, Manager, Access, SAP, Management, CISSP"
Security+Developer,Senior Cloud Application Security Engineer,"Security, Application, Engineer, Sys Admin, Network, Linux, Networking, Python, Computer"
Security+Developer,Lead Security and DevSecOps Engineer,"Security, API, Engineering, Linux, Windows, Python, CISSP, Computer"
Security+Developer,Information Security Program Analyst II,"IT, Security, Analyst, Risk Management, ISO, Web, CISSP"
Security+Developer,Lead Security Architect,"Automotive, Security, Architect, IT, Network, Architecture, Risk Management, System, Application, SDLC, Management, CISSP"
Security+Developer,Cyber Information Systems Security Analyst,"Systems, Security, Test, Risk Management"
Backend+Java+Developer,Senior Backend Java Developer,"Java, Spring, REST"
Backend+Java+Developer,BackEnd Java Developer,"core Java, Data Structure, WebServices, micro services, docker, backend developer"
Backend+Java+Developer,Backend Java Developer / Spring Microservices / Pasadena,"Java, Developer, MySQL, Computer, Development"
Backend+Java+Developer,Backend Java Developer,"Java, Developer, MySQL"
Backend+Java+Developer,Backend Java Developer,"Java, Spring"
Backend+Java+Developer,Backend Java Developer,"Required:Programming language  Java, Javascript.Strong in Core Java fundamentals and Object Oriented Programming conceptsKnowledge of web service programming such as REST or SOAPExperience with testing using tools like JUnit or TestNG and methodologies like TDDWorking knowledge and understanding of data models, databases e.g., MySQLMathematical aptitude and strong problem-solving skillsExcellent organizational and time management skillsPreferred:5+ years of experience and/or advanced degree in relevant field of educationExperience working with cloud platforms (e.g., AWS, Azure, etc.)Knowledge of agile development principlesExperience with at least 1 code versioning system (Git, SVN, etc.)Experience with CI/CD tools and methodologies"
Backend+Java+Developer,Backend Java Developer,"Java, Big Data, testing, team player"
Backend+Java+Developer,Backend Java Developer,"Project, Java, SQL, Database, Systems, Scripts"
Backend+Java+Developer,1 front end and 1 Backend Java developer,"Java, Spring, Spring Boot, API, ReactJS, SQL"
Backend+Java+Developer,Sr. Backend Java Developer (3590),"Java, Spring Boot, Microservices"
Backend+Java+Developer,Backend Java Developer,"Java 1.8, Spring Boot, Rest APIs, Microservices, Kafka, Cassandra, NoSQL"
Backend+Java+Developer,Sr. Backend Java Developers - Springboot/Agile,"Java, {HP, Golang, Agile, Scrum, ReactJS, React.JS, PHP, Development"
Backend+Java+Developer,Backend Java developer with AWS,"Java, spring boot, microservices, CI/CD, RDBMS, SQL, NOSQL"
Backend+Java+Developer,Sr. Backend Java Developer,"Spring, Spring Boot, Microservices, JDBC, JSON, Cloud, Restful, API, MySQL, Oracle"
Backend+Java+Developer,Backend Java developer with AWS,"Java, Python, spring, spring boot, API, Lambda, GIT, JUnit, Automation testing, AWS, Microservices"
Backend+Java+Developer,Backend Java Developer,"Experience with AWS, Experience with developing and calling Microservices, Experience with developing web applications in Java (3 years+)"
Backend+Java+Developer,Sr Backend Java Developer,
Backend+Java+Developer,Sr. Backend Java Developer,"JavaScript, CSS, API, HTML, J2EE"
Backend+Java+Developer,Backend Java Developer - LINUX Required,"Java, Developer, Linux, Development, Python"
Backend+Java+Developer,Backend Java Developer - (Only W2),"Java, Backend, Spring boot, Kubernetes"
Backend+Java+Developer,"Senior Backend Java Developer_ Pleasanton, CA-Remote to Start","Java, Microservices, Springboot, Reactive Java, Kafka, NoSQL, CI/CD, Test Automation"
Backend+Java+Developer,Sr. Backend Java or python developer,"Sr. Java developer Or Python, Service oriented architecture, Microservices, spring"
Backend+Java+Developer,Sr Backend Java Engineer,"Java, PHP, Laravel, TDD, API, Amazon Web Services, Continuous delivery, Continuous integration"
Backend+Java+Developer,Senior Backend Java Engineer,"Java, Engineer, Computer, J2EE, Web, API, MySQL, Applications, Management"
Backend+Java+Developer,Backend Java Engineer,"Engineer, Java, Development, IT"
Backend+Java+Developer,Senior BackEnd Java,"Java and back-end REST/web services, Azure"
Backend+Java+Developer,Sr Backend Java Engineer- 100% Remote,Java spring boot Rest API Micro-Services Kubernetes AWS
Backend+Java+Developer,"Backend Java API Developer _ Santa Clara, CA","Microservices, java, PostgreSQL, Kubernetes, Cassandra, PostgreS, GraphQL, JVM"
Backend+Java+Developer,CORE JAVA Developer- Remote,"CORE JAVA, multithreading, linux, maven, aws, oracle, backend java development"
Backend+Java+Developer,Senior Java Developer/Architect - Backend,"Core Java, Spring, Backend Java"
Backend+Java+Developer,Sr. Solution Specialist - Java Developer,"Java, Developer, SDLC, Systems, Engineering, CIO, Computer, Management, J2EE, XML, Web, JSP, JDBC, SQL, Oracle, DB2, HTML, JavaScript, IDE, Recruiter"
Backend+Java+Developer,Solution Specialist - Java Developer,"Java, Developer, SDLC, Systems, Engineering, CIO, Computer, Management, J2EE, XML, Web, JSP, JDBC, SQL, Oracle, DB2, HTML, JavaScript, IDE, Recruiter"
Backend+Java+Developer,Systems Engineering Java Developer (Full Stack) - Senio,"Systems, Engineering, Java, Developer, Consultant, Consulting, IT, J2EE, Project Manager, Project, Web, JSP, JDBC, SOAP, Apache, UML, SQL, Micro, Recruiter"
Backend+Java+Developer,Systems Engineering Java Developer (Full Stack) - Consu,"Systems, Engineering, Java, Developer, Consultant, Consulting, IT, J2EE, Project Manager, Project, Web, JSP, JDBC, SOAP, SQL, Recruiter"
Backend+Java+Developer,Full-stack Java Developer (TS/SCI/poly),"Java, Software, Engineer, Developer, Engineering, JavaScript, Web, HTML, J2EE, Recruiter, GPS"
Backend+Java+Developer,Java Developer,"Java, Developer, Systems, Engineering, CIO, Computer, Management, IT, SDLC, JavaScript, XML, EJB, HTML, SOAP, Web, Security, Recruiter"
Backend+Java+Developer,Java Developer (TS/SCI/poly),"Java, Software, Engineer, Developer, Engineering, CRM, J2EE, Recruiter"
Backend+Java+Developer,Java Developer-Solution Specialist,"Systems, Engineering, Java, Developer, SDLC, Computer, Management, J2EE, XML, Web, JSP, JDBC, SQL, Oracle, DB2, HTML, JavaScript, IDE, Recruiter"
Backend+Java+Developer,Java Developer - Specialist Senior,"Java, Developer, Application, Software, Engineers, Project Manager, Systems, Engineering, CIO, Computer, C, Test, Development, Recruiter"
Backend+Java+Developer,Lead Full Stack Java Developer - IAM - 266559,"Java, Developer, IT, Access, Management, Systems, Engineering, Application, System, QA, Middleware, Computer, Programming, J2EE, Bash, SQL, Development, Oracle, Web, HTML, JavaScript, XML, Linux, Unix, Apache, Windows, IDE, API"
Backend+Java+Developer,Java Developer,"Springboot, Java"
Backend+Java+Developer,Mid Level Java Developer,"Maven, Java, Project Management, RabbitMQ, Relational Database, Tomcat, WebLogic, User Interface Design, JSP, SQL Server, User Acceptance Testing, Python, AngularJS, Jira, Full Stack, J2EE Web Services, SQL"
Backend+Java+Developer,Java Developer,"Java, microservices, spring boot, Angular"
Backend+Java+Developer,Java Developer,"AngularJS, Bitbucket, Hibernate, Software Development, Knockout.js, Bootstrap.js, Web Services, Bamboo, Troubleshooting, Java, Confluence, JavaScript, DevOps, Technical, HTML5, Jira, SQL"
Backend+Java+Developer,Senior Java Developer,"Troubleshooting, JSON, DB2, MIS, Requirements Gathering, Git, WebSphere, Technical Design, Middleware, Computer Science, HTML, Ant, J2EE Web Services, Servlets, JPA, Deployment, Ajax, AOP, Maven, MySQL, Software Development, Tomcat, RMI, PostgreSQL, JMS, Communication Skills, JSP, Hibernate, Java"
